BFS-Nr,Name,Total,Schweiz,Albanien,Andorra,Belgien,Bulgarien,Dänemark,Deutschland,Finnland,Frankreich,Griechenland,Vereinigtes Königreich,Irland,Island,Italien,Liechtenstein,Luxemburg,Malta,Monaco,Niederlande,Norwegen,Österreich,Polen,Portugal,Rumänien,San Marino,Schweden,Spanien,Türkei,Ungarn,Vatikanstadt,Zypern,Slowakei,Tschechische Republik,Serbien,Kroatien,Slowenien,Bosnien und Herzegowina,Montenegro,Mazedonien,Kosovo,Estland,Lettland,Litauen,Moldova,Russland,Ukraine,Belarus,Äquatorialguinea,Äthiopien,Dschibuti,Algerien,Angola,Botsuana,Burundi,Benin,Côte d'Ivoire,Gabun,Gambia,Ghana,Guinea-Bissau,Guinea,Kamerun,Kap Verde,Kenia,Komoren,Kongo (Brazzaville),Kongo (Kinshasa),Lesotho,Liberia,Libyen,Madagaskar,Malawi,Mali,Marokko,Mauretanien,Mauritius,Mosambik,Niger,Nigeria,Burkina Faso,Simbabwe,Ruanda,Sambia,São Tomé und Príncipe,Senegal,Seychellen,Sierra Leone,Somalia,Südafrika,Sudan,Namibia,Swasiland,Tansania,Togo,Tschad,Tunesien,Uganda,Ägypten,Zentralafrikanische Republik,Eritrea,Südsudan,Westsahara,Argentinien,Bahamas,Barbados,Bolivien,Brasilien,Chile,Costa Rica,Dominikanische Republik,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Belize,Honduras,Jamaika,Kanada,Kolumbien,Kuba,Mexiko,Nicaragua,Panama,Paraguay,Peru,Suriname,Trinidad und Tobago,Uruguay,Venezuela,Vereinigte Staaten,Dominica,Grenada,Antigua und Barbuda,St. Lucia,St. Vincent und die Grenadinen,St. Kitts und Nevis,Afghanistan,Bahrain,Bhutan,Brunei Darussalam,Myanmar,Sri Lanka,Taiwan (Chinesisches Taipei),China,Indien,Indonesien,Irak,Iran,Israel,Japan,Jemen,Jordanien,Kambodscha,Katar,Kuwait,Laos,Libanon,Malaysia,Malediven,Oman,Mongolei,Nepal,Korea (Nord-),Vereinigte Arabische Emirate,Pakistan,Philippinen,Saudi-Arabien,Singapur,Korea (Süd-),Syrien,Thailand,Vietnam,Bangladesch,Timor-Leste,Palästina,Armenien,Aserbaidschan,Georgien,Kasachstan,Kirgisistan,Tadschikistan,Turkmenistan,Usbekistan,Australien,Fidschi,Nauru,Vanuatu,Neuseeland,Papua-Neuguinea,Tonga,Samoa,Salomoninseln,Tuvalu,Kiribati,Marshallinseln,Mikronesien,Palau,Staatenlos,Nicht zuteilbar gemäss den aktuellen Grenzen,Ohne Angabe
340,Rütschelen,561,545,0,0,0,0,0,11,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Schwarzhäusern,487,474,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Thunstetten,3074,2574,0,0,0,0,1,87,0,1,0,2,0,0,71,3,0,0,0,3,1,9,2,15,0,0,0,1,30,0,0,0,2,1,56,2,0,10,0,44,60,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,57,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Ursenbach,901,875,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Wynau,1515,1256,0,0,0,0,0,34,0,1,0,1,0,0,29,0,0,0,0,2,0,3,6,12,0,0,0,4,17,0,0,0,1,0,65,0,0,2,0,16,48,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Bern,125681,96202,38,0,63,116,74,5805,60,641,129,318,48,1,4058,34,32,1,1,219,43,611,258,1379,133,0,94,1867,1121,162,1,4,155,156,929,577,53,336,26,1103,1043,16,12,16,14,338,143,20,0,56,1,120,68,0,3,4,40,1,30,69,3,29,48,4,51,0,20,56,3,8,59,6,0,4,136,0,3,1,4,132,7,7,1,0,0,41,0,13,266,21,18,1,0,1,12,1,233,10,125,0,263,0,0,45,1,1,40,349,89,19,100,52,5,6,0,2,1,4,17,104,114,83,88,5,2,17,82,0,0,9,39,277,0,0,0,1,0,0,72,2,2,0,4,925,17,360,286,58,264,168,23,136,10,16,9,0,2,5,83,26,0,1,19,21,2,1,122,159,47,9,45,55,209,261,66,0,15,9,25,9,25,5,7,0,7,57,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,38
352,Bolligen,6035,5615,0,0,4,0,7,124,0,10,2,4,0,0,63,0,0,0,0,2,0,11,5,26,1,0,9,26,2,2,0,0,1,2,6,2,0,6,0,0,9,0,0,0,0,5,3,0,0,4,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,2,0,6,0,0,2,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Bremgarten bei Bern,4224,3841,0,0,1,1,1,146,1,6,1,4,0,1,50,0,0,0,0,10,1,15,2,15,2,0,1,18,1,2,0,0,1,0,16,2,4,1,0,4,6,0,0,0,0,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,6,0,5,0,0,6,1,3,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Kirchlindach,2822,2630,0,0,0,4,2,67,4,1,0,4,0,0,12,0,0,0,0,1,0,2,5,17,3,0,6,3,1,0,0,0,4,3,1,2,0,0,0,0,3,0,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Köniz,38936,32750,8,1,10,35,12,1086,13,74,9,88,17,1,1059,7,3,0,0,41,3,200,52,259,20,0,24,324,288,32,0,2,38,22,181,83,8,75,3,181,170,2,18,4,1,36,43,1,0,23,0,15,11,0,0,0,13,0,12,7,0,9,9,0,16,0,0,25,0,0,11,1,0,2,43,0,0,1,0,25,2,0,5,0,0,2,0,4,98,7,11,0,0,0,2,0,19,2,29,0,62,0,0,13,0,0,6,68,15,6,19,8,3,1,0,4,0,1,3,17,33,12,9,0,0,2,9,0,0,2,12,51,0,0,0,1,0,0,13,0,2,0,0,322,2,89,74,11,50,46,2,15,4,4,3,0,4,5,16,3,0,0,4,3,0,0,26,44,16,0,2,3,45,43,9,0,2,7,0,3,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
356,Muri bei Bern,12686,11005,1,0,6,8,18,382,9,41,7,56,5,0,152,3,0,0,0,34,4,46,15,19,8,0,10,39,47,15,0,0,13,7,34,34,2,14,3,7,19,4,2,1,1,13,11,11,0,9,0,8,4,0,0,0,4,0,0,2,0,2,13,0,6,0,1,1,0,0,1,0,0,0,21,0,0,0,0,4,1,0,0,0,0,0,0,0,3,6,1,0,0,0,0,0,9,0,1,0,21,0,0,3,0,0,0,26,10,1,9,0,0,0,0,0,0,1,1,13,9,2,3,0,1,0,12,0,0,7,2,63,0,0,0,0,0,0,2,0,0,0,0,16,2,25,27,12,7,15,24,16,0,10,3,0,8,0,4,16,0,0,0,0,15,0,5,12,0,0,12,15,16,2,2,0,0,1,0,1,15,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
357,Oberbalm,868,834,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Stettlen,2890,2589,0,0,1,1,0,75,4,5,1,6,0,0,53,0,0,0,0,6,0,7,0,1,0,0,0,6,11,1,0,0,0,4,12,2,0,1,0,17,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
359,Vechigen,4691,4387,0,0,1,9,1,125,1,0,0,5,0,0,31,0,0,0,0,9,0,9,2,1,3,0,0,2,2,0,0,0,5,0,7,8,0,1,0,13,3,0,1,0,0,4,3,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,1,2,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
360,Wohlen bei Bern,8897,8106,0,0,2,7,3,207,1,11,0,8,0,0,103,4,0,0,0,14,0,26,14,16,3,0,1,21,43,5,0,0,2,0,27,20,9,9,0,16,36,0,0,0,1,8,4,0,0,9,0,2,0,0,0,0,5,0,1,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,5,0,20,0,0,1,0,0,1,5,2,0,1,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,0,0,2,4,0,0,0,0,0,0,7,0,0,0,0,17,0,6,3,1,18,7,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,5,2,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
361,Zollikofen,9796,7996,0,0,1,8,3,259,0,19,5,4,3,0,262,2,0,0,0,9,1,22,18,56,3,0,0,57,138,6,0,0,6,10,121,74,0,62,4,129,121,0,0,1,0,2,5,1,0,7,0,3,4,0,0,0,4,0,1,1,0,0,7,0,4,0,1,0,0,0,0,2,0,0,8,0,0,0,0,4,0,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0,11,0,0,0,47,0,0,1,0,0,0,26,0,0,4,0,0,0,0,0,0,0,0,1,4,1,3,0,0,0,0,0,1,0,1,13,0,0,0,0,0,0,9,0,0,0,0,111,0,9,15,7,15,5,0,4,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,6,0,0,1,0,13,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
362,Ittigen,10961,8750,1,0,2,8,4,314,5,11,2,14,6,0,265,0,1,0,0,15,4,47,15,125,14,0,4,65,175,7,0,0,4,3,256,108,4,58,5,46,0,0,2,0,0,13,6,0,0,3,0,4,0,0,0,1,1,0,4,2,0,1,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,4,1,0,1,0,0,8,0,0,0,0,0,5,0,10,0,3,0,77,0,0,2,0,0,2,23,1,0,5,2,0,0,0,0,0,1,0,9,10,3,3,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,201,0,9,1,3,20,20,3,4,0,0,0,0,0,2,0,6,0,0,0,1,0,0,20,17,0,0,1,9,28,8,11,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
363,Ostermundigen,15702,11725,12,0,1,8,2,391,2,38,7,20,0,0,753,0,2,0,0,12,0,67,29,333,11,0,3,179,272,14,0,0,26,13,199,94,6,57,14,128,148,0,2,0,0,7,16,4,0,18,0,25,31,0,0,0,13,0,9,2,0,7,7,0,1,0,1,14,0,1,1,0,0,1,12,0,0,0,0,18,1,0,0,0,0,5,0,4,3,1,0,0,0,0,0,0,18,0,6,0,86,0,0,2,0,0,2,49,4,2,20,8,0,0,0,1,0,2,3,1,21,1,1,3,1,3,7,0,0,0,3,11,0,0,0,0,0,0,6,0,0,0,0,246,0,66,110,13,37,25,1,9,5,0,4,0,0,0,1,4,0,0,1,1,0,0,18,35,2,1,3,29,27,14,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12
371,Biel/Bienne,51635,36713,17,0,38,42,18,1078,5,666,25,51,5,0,3229,7,7,0,0,59,4,182,77,1254,57,0,16,843,868,32,0,0,68,40,732,153,15,233,22,617,567,3,0,5,5,70,31,8,0,42,0,167,126,0,2,10,58,14,7,30,1,32,188,1,13,0,14,191,0,4,48,5,0,3,178,2,21,0,9,38,14,4,5,1,1,9,0,2,74,1,19,0,0,0,56,8,299,0,19,2,276,0,0,9,1,0,6,253,88,0,103,14,0,2,0,0,0,2,2,24,20,34,40,1,0,2,6,0,1,2,7,37,0,0,0,0,0,1,101,1,0,0,0,206,5,49,19,3,137,89,2,14,30,5,52,0,1,4,22,6,0,0,7,3,0,0,26,12,0,1,3,39,123,79,7,0,2,4,0,13,14,4,0,0,7,6,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,15
372,Evilard,2445,2169,0,0,6,4,0,74,0,44,0,5,0,0,40,0,0,0,0,4,0,3,4,10,0,0,2,8,1,5,0,0,1,1,0,2,0,1,0,0,1,1,0,0,1,8,5,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Arch,1530,1414,0,0,0,0,0,47,0,9,0,0,0,0,10,0,0,0,0,0,0,5,0,8,0,0,0,4,0,3,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Büetigen,794,748,0,0,1,0,1,20,0,3,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Büren an der Aare,3314,2851,0,0,0,5,0,95,0,7,0,1,0,0,68,0,0,0,0,10,0,5,3,91,1,0,3,5,11,2,0,0,8,0,16,10,0,0,0,23,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,43,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Diessbach bei Büren,894,823,0,0,1,1,0,33,0,1,0,0,0,0,6,0,0,0,0,0,0,2,2,16,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Dotzigen,1375,1284,0,0,0,1,0,34,0,5,0,1,0,0,11,0,0,0,0,2,0,2,0,5,0,0,1,1,3,1,0,0,3,2,1,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Lengnau (BE),4604,3717,0,0,3,6,0,101,1,17,0,2,1,0,113,0,0,0,0,10,0,25,5,44,6,0,0,27,70,12,0,0,6,3,86,14,1,7,1,82,36,0,2,0,0,6,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,7,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,10,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,68,0,0,0,0,16,2,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,0,8,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
388,Leuzigen,1191,1139,0,0,0,0,0,35,0,1,0,1,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Meienried,55,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Meinisberg,1296,1156,0,0,0,0,0,47,1,2,0,1,0,0,11,0,0,0,0,1,0,4,1,0,0,0,2,2,9,1,0,0,0,0,13,0,0,4,0,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Oberwil bei Büren,822,770,0,0,1,0,1,22,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
